Date,Gains,Multi Day Gains,SMA Gains,Stoch RSI,Single Day Volume,Buy,Stoch Avg,SMA Gains Avg,Buys Avg
8/1/2001,0.01,0.01,0,1,0,0,0.75,0,-0.167
8/2/2001,0,0.01,0,1,-0.07,-1,0.87,0,-0.167
8/3/2001,-0.01,0,0,1,-0.02,0,0.93,0,-0.167
8/6/2001,-0.01,-0.02,-0.01,0.8,-0.21,0,0.93,0,-0.167
8/7/2001,0,-0.01,-0.01,0.5,0.04,0,0.87,0,-0.167
8/8/2001,-0.02,-0.01,-0.01,0.6,0.71,0,0.82,-0.01,-0.167
8/9/2001,0,-0.02,-0.01,0.2,-0.07,0,0.68,-0.01,0
8/10/2001,0,0.01,-0.01,0.3,-0.21,0,0.57,-0.01,0
8/13/2001,0,0,0,0.4,-0.33,0,0.47,-0.01,0
8/14/2001,0,0,0,0.2,0.77,0,0.37,-0.01,0
8/15/2001,-0.01,-0.01,0,0.2,-0.35,0,0.32,-0.01,0
8/16/2001,0,-0.01,0,0,0.26,0,0.22,0,0.167
8/17/2001,-0.02,-0.01,-0.01,0.2,0.08,1,0.22,0,0.167
8/20/2001,0.01,-0.01,0,0,-0.1,0,0.17,0,0.167
8/21/2001,-0.02,-0.01,-0.01,0.3,0.39,0,0.15,0,0.167
8/22/2001,0.01,-0.01,0,0,-0.19,0,0.12,0,0.167
8/23/2001,0,0.01,0,0.3,-0.26,0,0.13,0,0
8/24/2001,0.02,0.02,0.01,0.3,0.34,-1,0.18,0,-0.167
8/27/2001,-0.01,0.01,0,1,-0.36,0,0.32,0,-0.167
8/28/2001,-0.01,-0.02,0,0.8,0.62,0,0.45,0,-0.167
8/29/2001,-0.01,-0.02,-0.01,0.5,0.34,0,0.48,0,-0.167
8/30/2001,-0.02,-0.03,-0.01,0.3,0.09,0,0.53,0,-0.167
8/31/2001,0.01,-0.01,-0.01,0,-0.1,0,0.48,0,0
9/4/2001,-0.01,0,-0.01,0.2,0.53,0,0.47,-0.01,0
9/5/2001,0,0,0,0.1,-0.12,0,0.32,-0.01,0
9/6/2001,-0.03,-0.02,-0.01,0.2,0.01,0,0.22,-0.01,0.167
9/7/2001,-0.02,-0.04,-0.02,0,0.53,1,0.13,-0.01,0
9/10/2001,0.01,-0.01,-0.01,0,-0.29,-1,0.08,-0.01,0
9/17/2001,-0.05,-0.04,-0.02,0.2,0.38,0,0.12,-0.01,0
9/18/2001,0,-0.05,-0.01,0,-0.32,0,0.08,-0.01,0
9/19/2001,-0.02,-0.02,-0.02,0,0.94,0,0.07,-0.01,0
9/20/2001,-0.03,-0.05,-0.02,0,-0.15,0,0.03,-0.02,0
9/21/2001,-0.01,-0.04,-0.02,0,0.37,1,0.03,-0.02,0.167
9/24/2001,0.04,0.02,0,0,-0.49,0,0.03,-0.01,0.167
9/25/2001,0.01,0.05,0.01,0.5,0,0,0.08,-0.01,0
9/26/2001,0,0.01,0.02,0.7,-0.27,-1,0.2,-0.01,0
9/27/2001,0.01,0.01,0.01,0.7,0.1,0,0.32,0,0
9/28/2001,0.02,0.03,0.01,0.9,0.06,0,0.47,0.01,-0.167
10/1/2001,0,0.02,0.01,1,-0.06,0,0.63,0.01,-0.167
10/2/2001,0.01,0.01,0.01,1,-0.03,0,0.8,0.01,-0.167
10/3/2001,0.02,0.03,0.01,1,0.62,0,0.88,0.01,0
10/4/2001,0,0.02,0.01,1,0.02,0,0.93,0.01,0
10/5/2001,0,0,0.01,1,-0.09,0,0.98,0.01,0
10/8/2001,-0.01,-0.01,0,1,-0.56,0,1,0.01,0.167
10/9/2001,-0.01,-0.01,-0.01,0.9,0.23,1,0.98,0.01,0.167
10/10/2001,0.02,0.02,0,0.9,0.25,0,0.97,0,0
10/11/2001,0.02,0.04,0.01,1,0.15,-1,0.97,0,0
10/12/2001,0,0.01,0.01,1,0.36,0,0.97,0,0
10/15/2001,0,-0.01,0.01,0.9,-0.46,0,0.95,0,0
10/16/2001,0.01,0,0,0.9,-0.06,0,0.93,0,-0.167
10/17/2001,-0.02,-0.02,0,1,0.8,0,0.95,0.01,-0.167
10/18/2001,0,-0.02,0,0.5,-0.42,0,0.88,0.01,0.167
10/19/2001,0,0,-0.01,0.5,0.33,1,0.8,0,0
10/22/2001,0.02,0.02,0.01,0.3,-0.2,-1,0.68,0,0
10/23/2001,-0.01,0.01,0,0.8,0.26,0,0.67,0,0.167
10/24/2001,0,-0.01,0,0.7,-0.27,1,0.63,0,0
10/25/2001,0.02,0.02,0,0.6,0.71,-1,0.57,0,0
10/26/2001,0,0.02,0.01,1,-0.32,0,0.65,0,-0.167
10/29/2001,-0.03,-0.03,0,0.9,0.01,0,0.72,0,0
10/30/2001,-0.01,-0.04,-0.01,0,0.4,0,0.67,0,0.167
10/31/2001,0,-0.02,-0.01,0,0.07,1,0.53,0,0
11/1/2001,0.03,0.02,0.01,0,0.06,0,0.42,0,0.167
11/2/2001,0.01,0.03,0.01,0.6,-0.41,0,0.42,0,0.167
11/5/2001,0.01,0.02,0.02,0.7,-0.09,0,0.37,0,0
11/6/2001,0.02,0.03,0.01,1,0.46,-1,0.38,0.01,0
11/7/2001,0,0.01,0.01,1,-0.15,0,0.55,0.01,-0.167
11/8/2001,0,0,0.01,1,0.14,0,0.72,0.01,-0.167
11/9/2001,0,0,0,1,-0.3,0,0.88,0.01,0
11/12/2001,-0.01,-0.01,0,1,0.64,1,0.95,0.01,-0.167
11/13/2001,0.02,0.02,0,0.9,-0.41,-1,0.98,0.01,0
11/14/2001,0,0.02,0,1,0.15,0,0.98,0,0
11/15/2001,0,0,0.01,1,0.11,0,0.98,0,0.167
11/16/2001,0,0,0,1,-0.07,1,0.98,0,0
11/19/2001,0.01,0.01,0,0.9,-0.25,-1,0.97,0,-0.167
11/20/2001,-0.01,0,0,1,0.19,0,0.97,0,0.167
11/21/2001,-0.01,-0.01,0,0.7,-0.29,1,0.93,0,0.167
11/23/2001,0.01,0.01,0,0.4,-0.41,0,0.83,0,0
11/26/2001,0,0.02,0,0.7,1.04,-1,0.78,0,-0.167
11/27/2001,0,0,0,0.7,0.4,0,0.73,0,0.167
11/28/2001,-0.02,-0.02,-0.01,0.4,0.05,1,0.65,0,0
11/29/2001,0.01,0,0,0,-0.19,-1,0.48,0,-0.167
11/30/2001,-0.01,0.01,-0.01,0.3,-0.16,0,0.42,0,0
12/3/2001,-0.01,-0.01,0,0.1,0.11,1,0.37,0,0.167
12/4/2001,0.02,0.01,0,0,0.13,0,0.25,0,0
12/5/2001,0.02,0.04,0.01,0.4,0.46,-1,0.2,0,-0.167
12/6/2001,0,0.02,0.01,0.8,-0.29,0,0.27,0,0
12/7/2001,-0.01,-0.01,0,0.7,0.05,0,0.38,0,0
12/10/2001,-0.02,-0.03,-0.01,0.5,-0.26,0,0.42,0,-0.167
12/11/2001,0,-0.02,-0.01,0,0.5,0,0.4,0,-0.167
12/12/2001,0,0,-0.01,0,-0.22,0,0.4,0,0.167
12/13/2001,-0.02,-0.02,-0.01,0,0.18,1,0.33,-0.01,0.167
12/14/2001,0.01,-0.01,0,0,-0.12,0,0.2,-0.01,0.167
12/17/2001,0.01,0.02,0,0.2,-0.17,0,0.12,-0.01,0.167
12/18/2001,0.01,0.02,0.01,0.4,-0.02,0,0.1,0,0
12/19/2001,0.01,0.01,0.01,0.5,0.47,-1,0.18,0,0
12/20/2001,-0.01,0,0,0.6,-0.26,0,0.28,0,-0.167
12/21/2001,0.01,0,0,0.4,-0.06,0,0.35,0,0
12/24/2001,0,0,0,0.5,-0.59,1,0.43,0,0
12/26/2001,0.01,0,0.01,0.4,0.8,0,0.47,0.01,0
12/27/2001,0.01,0.01,0.01,0.6,-0.09,0,0.5,0.01,0
12/28/2001,0,0.01,0.01,0.8,0.13,-1,0.55,0.01,0.167
12/31/2001,-0.01,-0.02,0,1,0.38,1,0.62,0.01,0.167
1/2/2002,0.01,0,0,0.4,0.28,0,0.62,0.01,0
1/3/2002,0.01,0.02,0,0.8,-0.16,0,0.67,0.01,-0.167
1/4/2002,0.01,0.02,0.01,1,0.28,-1,0.77,0.01,-0.167
1/7/2002,-0.01,0,0,1,-0.35,0,0.83,0,0
1/8/2002,0,-0.01,0,0.7,-0.03,0,0.82,0,-0.167
1/9/2002,-0.01,-0.01,-0.01,0.6,0.31,0,0.75,0,-0.167
1/10/2002,0,0,0,0.2,-0.23,0,0.72,0,-0.167
1/11/2002,-0.01,-0.01,-0.01,0.4,0.07,0,0.65,0,0.167
1/14/2002,-0.01,-0.02,-0.01,0,-0.1,1,0.48,-0.01,0
1/15/2002,0.01,0,0,0,0.64,-1,0.32,-0.01,0
1/16/2002,-0.02,-0.01,-0.01,0.3,-0.16,0,0.25,-0.01,0
1/17/2002,0.01,-0.01,0,0,0.01,0,0.15,-0.01,0
1/18/2002,0,0,0,0.2,-0.01,0,0.15,-0.01,0
1/22/2002,-0.01,-0.01,0,0.1,-0.31,0,0.1,0,-0.167
1/23/2002,0.01,0,0,0,0.06,0,0.1,0,0
1/24/2002,0,0.01,0,0.2,-0.02,0,0.13,0,0
1/25/2002,0,0,0,0.3,0.06,0,0.13,0,0
1/28/2002,0,0,0,0.3,-0.17,0,0.18,0,0.167
1/29/2002,-0.03,-0.03,-0.01,0.5,1.62,1,0.23,0,0.167
1/30/2002,0.01,-0.02,-0.01,0,0.25,0,0.22,0,0
1/31/2002,0.01,0.03,0,0.4,-0.43,-1,0.28,0,0
2/1/2002,0,0.01,0.01,0.8,-0.2,0,0.38,0,0
2/4/2002,-0.02,-0.03,0,0.7,0.53,0,0.45,0,0
2/5/2002,-0.01,-0.03,-0.01,0.2,0.39,0,0.43,0,-0.167
2/6/2002,0,-0.01,-0.01,0.1,-0.12,0,0.37,0,0
2/7/2002,-0.01,-0.01,-0.01,0,-0.2,1,0.37,0,0.167
2/8/2002,0.02,0.01,0,0,-0.18,0,0.3,0,0
2/11/2002,0.01,0.03,0.01,0.6,-0.03,-1,0.27,0,0
2/12/2002,0,0.01,0.01,1,-0.26,0,0.32,0,0
2/13/2002,0.01,0.01,0.01,0.9,0.2,0,0.43,0,0
2/14/2002,0,0.01,0,1,0.22,0,0.58,0,-0.167
2/15/2002,-0.01,-0.01,0,1,-0.1,0,0.75,0.01,0
2/19/2002,-0.02,-0.03,-0.01,0.7,-0.13,1,0.87,0,0
2/20/2002,0.02,0,0,0.4,0.83,-1,0.83,0,0.167
2/21/2002,-0.02,0,-0.01,0.8,-0.1,1,0.8,0,0.167
2/22/2002,0.01,-0.01,0,0.4,0.01,0,0.72,0,0
2/25/2002,0.02,0.03,0,0.7,-0.34,-1,0.67,0,0
2/26/2002,0,0.01,0.01,1,0.28,0,0.67,0,-0.167
2/27/2002,0,0,0.01,1,0.28,0,0.72,0,0.167
2/28/2002,0,0,0,1,-0.17,1,0.82,0,0
3/1/2002,0.02,0.02,0.01,0.9,0.11,0,0.83,0.01,-0.167
3/4/2002,0.02,0.04,0.01,1,0.03,-1,0.93,0.01,0.167
3/5/2002,0,0.01,0.01,1,-0.16,1,0.98,0.01,0
3/6/2002,0.01,0.01,0.01,0.9,-0.11,-1,0.97,0.01,0
3/7/2002,0,0.01,0,1,-0.04,0,0.97,0.01,-0.167
3/8/2002,0,0,0,1,0.03,0,0.97,0.01,-0.167
3/11/2002,0,0.01,0,1,-0.22,0,0.98,0.01,0
3/12/2002,0,0,0,1,0.1,0,0.98,0,-0.167
3/13/2002,-0.01,-0.01,0,1,0,0,0.98,0,0.167
3/14/2002,0,-0.01,0,0.7,-0.35,1,0.95,0,0.167
3/15/2002,0.01,0.01,0,0.6,0.9,0,0.88,0,0.167
3/18/2002,0,0.01,0,0.8,-0.17,0,0.85,0,0
3/19/2002,0.01,0.01,0.01,0.8,0.02,-1,0.82,0,0
3/20/2002,-0.02,-0.01,0,0.9,-0.04,0,0.8,0,0
3/21/2002,0,-0.02,0,0,0.51,0,0.63,0,-0.167
3/22/2002,0,0,-0.01,0,-0.41,0,0.52,0,0
3/25/2002,-0.01,-0.01,0,0,0.15,1,0.42,0,0
3/26/2002,0.01,-0.01,0,0,0.14,0,0.28,0,0.167
3/27/2002,0,0.01,0,0.2,-0.05,0,0.18,0,0.167
3/28/2002,0,0,0,0.2,-0.08,0,0.07,0,0
4/1/2002,0,0,0,0.2,0.01,-1,0.1,0,0
4/2/2002,-0.01,-0.01,0,0.2,-0.12,0,0.13,0,-0.167
4/3/2002,-0.01,-0.01,-0.01,0.1,0.64,0,0.15,0,-0.167
4/4/2002,0,-0.01,-0.01,0,-0.08,0,0.15,0,-0.167
4/5/2002,0,0,0,0,-0.18,0,0.12,0,-0.167
4/8/2002,0,0,0,0,-0.15,0,0.08,0,0
4/9/2002,-0.01,0,0,0.1,-0.08,0,0.07,0,0
4/10/2002,0.01,0,0,0,0.14,0,0.03,0,0.167
4/11/2002,-0.02,-0.01,-0.01,0.6,0.48,1,0.12,0,0.167
4/12/2002,0.01,-0.02,0,0,-0.41,0,0.12,0,0.167
4/15/2002,-0.01,0,-0.01,0.3,0.16,0,0.17,0,0
4/16/2002,0.02,0.02,0.01,0.1,-0.14,-1,0.18,0,0
4/17/2002,0,0.02,0,1,-0.14,0,0.33,0,0
4/18/2002,0,-0.01,0.01,0.9,0.95,0,0.48,0,-0.167
4/19/2002,0,0,0,0.8,-0.58,0,0.52,0,-0.167
4/22/2002,-0.02,-0.01,-0.01,0.9,0.33,0,0.67,0,-0.167
4/23/2002,0,-0.02,-0.01,0.4,0.22,0,0.68,0,0
4/24/2002,-0.01,-0.01,-0.01,0.3,0.11,0,0.72,0,0
4/25/2002,0,-0.01,0,0.1,0.35,0,0.57,0,0
4/26/2002,-0.02,-0.02,-0.01,0.1,-0.22,0,0.43,-0.01,0.167
4/29/2002,0,-0.02,-0.01,0,-0.1,1,0.3,-0.01,0.167
4/30/2002,0.01,0,0,0,0.1,0,0.15,-0.01,0
5/1/2002,0.01,0.02,0.01,0.3,0.26,-1,0.13,0,0
5/2/2002,0,0.01,0.01,0.6,-0.36,0,0.18,0,0
5/3/2002,-0.01,-0.01,0,0.5,0.16,0,0.25,0,0
5/6/2002,-0.02,-0.03,-0.01,0.4,0.3,0,0.3,0,0
5/7/2002,0,-0.02,-0.01,0.1,-0.07,1,0.32,0,-0.167
5/8/2002,0.04,0.03,0.01,0,0.27,-1,0.32,0,0
5/9/2002,-0.01,0.03,0.01,0.9,-0.35,0,0.42,0,0.167
5/10/2002,-0.02,-0.03,0,0.8,0.05,1,0.45,0,0.167
5/13/2002,0.02,0,0,0.5,-0.23,0,0.45,0,0
5/14/2002,0.02,0.04,0.01,0.9,1.33,-1,0.53,0,0
5/15/2002,0,0.02,0.01,1,-0.14,1,0.68,0.01,0.167
5/16/2002,0.01,0,0.01,1,-0.05,0,0.85,0.01,0
5/17/2002,0,0.01,0,1,-0.01,-1,0.87,0.01,-0.167
5/20/2002,-0.01,-0.01,0,1,-0.5,0,0.9,0.01,-0.167
5/21/2002,-0.01,-0.02,-0.01,0.8,0.22,0,0.95,0,0.167
5/22/2002,0,-0.01,-0.01,0.7,-0.06,1,0.92,0,-0.167
5/23/2002,0.01,0.01,0,0.8,-0.12,-1,0.88,0,-0.167
5/24/2002,-0.01,0,0,0.9,-0.14,0,0.87,0,0
5/28/2002,-0.01,-0.02,0,0.7,1.04,0,0.82,0,0
5/29/2002,-0.01,-0.01,-0.01,0.5,-0.39,0,0.73,-0.01,0
5/30/2002,0,-0.01,-0.01,0.3,0.23,0,0.65,-0.01,-0.167
5/31/2002,0,0,0,0.3,0.09,0,0.58,0,0.167
6/3/2002,-0.03,-0.02,-0.01,0.1,0.31,1,0.47,-0.01,0.167
6/4/2002,0,-0.02,-0.01,0,-0.01,0,0.32,-0.01,0
6/5/2002,0.01,0.01,-0.01,0.1,-0.24,-1,0.22,-0.01,0
6/6/2002,-0.02,-0.01,0,0.3,0.17,0,0.18,-0.01,0
6/7/2002,0,-0.02,0,0,0.04,0,0.13,-0.01,0
6/10/2002,0,0,-0.01,0,-0.22,0,0.08,-0.01,-0.167
6/11/2002,-0.02,-0.01,-0.01,0.1,0.07,0,0.08,-0.01,-0.167
6/12/2002,0.01,-0.01,0,0,0.56,0,0.08,-0.01,0
6/13/2002,-0.01,0,-0.01,0.2,-0.33,0,0.1,-0.01,0.167
6/14/2002,0,-0.01,0,0,0.87,1,0.05,-0.01,0.167
6/17/2002,0.03,0.03,0.01,0,-0.55,0,0.05,0,0
6/18/2002,0.01,0.04,0.01,1,0.23,-1,0.22,0,0
6/19/2002,-0.02,-0.02,0.01,1,0,0,0.37,0,0
6/20/2002,-0.01,-0.04,-0.01,0.5,0.19,0,0.45,0,0
6/21/2002,-0.02,-0.03,-0.02,0.3,0.21,0,0.47,0,-0.167
6/24/2002,0.01,-0.01,-0.01,0.1,0.19,0,0.48,0,-0.167
6/25/2002,-0.02,-0.02,-0.01,0.2,-0.1,0,0.52,-0.01,0.167
6/26/2002,0,-0.02,0,0,0.14,1,0.35,-0.01,0
6/27/2002,0.02,0.02,0,0,-0.17,-1,0.18,-0.01,0
6/28/2002,0,0.01,0.01,0.5,-0.11,0,0.18,-0.01,0
7/1/2002,-0.02,-0.02,0,0.4,-0.28,0,0.2,0,0.167
7/2/2002,-0.02,-0.04,-0.01,0.1,0.69,1,0.2,0,0.167
7/3/2002,0.01,-0.02,-0.01,0,-0.11,0,0.17,0,-0.167
7/5/2002,0.04,0.05,0.01,0.1,-0.38,-1,0.18,0,0
7/8/2002,-0.01,0.03,0.01,0.8,0.01,0,0.32,0,0
7/9/2002,-0.03,-0.04,0,0.7,0.5,0,0.35,0,0
7/10/2002,-0.04,-0.06,-0.03,0.5,0.77,0,0.37,-0.01,-0.167
7/11/2002,0.01,-0.03,-0.02,0.1,0.18,0,0.37,-0.01,-0.167
7/12/2002,-0.01,0,-0.01,0.3,-0.34,0,0.42,-0.01,0
7/15/2002,0.01,-0.01,0,0.2,0.98,0,0.43,-0.01,0
7/16/2002,-0.02,-0.01,-0.01,0.3,-0.31,0,0.35,-0.01,0
7/17/2002,0,-0.02,0,0.1,-0.08,0,0.25,-0.01,0
7/18/2002,-0.03,-0.03,-0.02,0.1,-0.33,0,0.18,-0.01,0
7/19/2002,-0.04,-0.07,-0.02,0,1.38,0,0.17,-0.01,0
7/22/2002,-0.03,-0.06,-0.03,0,0.01,0,0.12,-0.01,0.167
7/23/2002,-0.03,-0.06,-0.03,0,-0.05,1,0.08,-0.02,0.167
7/24/2002,0.06,0.03,0,0,0.44,0,0.03,-0.02,0.167
7/25/2002,-0.01,0.05,0.01,0.6,-0.19,0,0.12,-0.01,0.167
7/26/2002,0.02,0.01,0.02,0.6,-0.53,0,0.2,-0.01,0.167
7/29/2002,0.05,0.07,0.02,1,0.3,0,0.37,0,0.167
7/30/2002,0.01,0.06,0.03,1,-0.11,0,0.53,0.01,-0.167
7/31/2002,0,0.02,0.02,1,-0.06,-1,0.7,0.02,-0.167
8/1/2002,-0.03,-0.02,-0.01,1,0.49,0,0.87,0.01,-0.167
8/2/2002,-0.02,-0.05,-0.02,0.9,-0.22,0,0.92,0.01,0
8/5/2002,-0.03,-0.06,-0.03,0.7,-0.09,1,0.93,0,0
8/6/2002,0.03,0,-0.01,0.6,0.37,0,0.87,0,0
8/7/2002,0.02,0.05,0.01,0.8,-0.33,0,0.83,-0.01,0.167
8/8/2002,0.03,0.05,0.03,0.9,0.12,0,0.82,-0.01,0
8/9/2002,0,0.04,0.02,1,-0.13,-1,0.82,0,0
8/12/2002,-0.01,0,0.01,1,-0.38,0,0.83,0,0
8/13/2002,-0.02,-0.03,-0.01,0.9,0.92,1,0.87,0.01,0
8/14/2002,0.04,0.02,0,0.8,0.16,0,0.9,0.01,0
8/15/2002,0.01,0.05,0.01,1,-0.21,0,0.93,0.01,0
8/16/2002,0,0.01,0.02,1,-0.2,0,0.95,0.01,0
8/19/2002,0.02,0.02,0.01,1,-0.08,-1,0.95,0.01,0.167
8/20/2002,-0.01,0.01,0,1,-0.09,1,0.95,0.01,0
8/21/2002,0.01,0,0.01,0.9,0.3,0,0.95,0.01,-0.167
8/22/2002,0.01,0.02,0,1,-0.03,-1,0.98,0.01,-0.167
8/23/2002,-0.02,-0.01,0,1,-0.12,0,0.98,0.01,-0.167
8/26/2002,0.01,-0.01,0,0.7,0,0,0.93,0,0
8/27/2002,-0.01,0,-0.01,0.7,0.04,0,0.88,0,-0.167
8/28/2002,-0.02,-0.03,-0.01,0.5,0.1,0,0.8,0,-0.167
8/29/2002,0,-0.02,-0.01,0.1,0.1,0,0.67,-0.01,0
8/30/2002,0,0,-0.01,0.1,-0.29,0,0.52,-0.01,0.167
9/3/2002,-0.04,-0.04,-0.01,0.1,1.52,1,0.37,-0.01,0.167
9/4/2002,0.01,-0.02,-0.01,0,-0.33,0,0.25,-0.01,0.167
9/5/2002,-0.01,0.01,-0.01,0.2,0.32,0,0.17,-0.01,0.167
9/6/2002,0.01,0.01,0,0.1,-0.43,0,0.1,-0.01,0.167
9/9/2002,0.01,0.02,0,0.3,-0.12,0,0.13,-0.01,0
9/10/2002,0.01,0.02,0.01,0.4,0.22,-1,0.18,0,-0.167
9/11/2002,-0.01,0.01,0,0.5,-0.33,0,0.25,0,-0.167
9/12/2002,-0.02,-0.02,-0.01,0.4,0.57,0,0.32,0,-0.167
9/13/2002,0,-0.02,-0.01,0.3,-0.06,0,0.33,0,-0.167
9/16/2002,0,0,-0.01,0.3,-0.32,0,0.37,0,-0.167
9/17/2002,-0.02,-0.02,-0.01,0.4,0.69,0,0.38,-0.01,0
9/18/2002,-0.01,-0.03,-0.01,0,0.15,0,0.32,-0.01,0
9/19/2002,-0.03,-0.04,-0.02,0,-0.11,0,0.23,-0.01,0
9/20/2002,0,-0.03,-0.01,0,-0.05,0,0.17,-0.01,0
9/23/2002,-0.01,-0.01,-0.01,0,0.01,0,0.12,-0.01,0.167
9/24/2002,-0.02,-0.02,-0.01,0,0.48,1,0.07,-0.01,0.167
9/25/2002,0.02,0.01,0,0,-0.15,0,0,-0.01,0
9/26/2002,0.02,0.04,0.01,0.4,-0.1,-1,0.07,-0.01,0
9/27/2002,-0.03,-0.02,0,0.6,0.21,0,0.17,0,0.167
9/30/2002,-0.01,-0.05,-0.01,0.3,0.13,1,0.22,0,0
10/1/2002,0.05,0.04,0,0.2,-0.08,-1,0.25,0,-0.167
10/2/2002,-0.03,0.02,0,1,-0.16,0,0.42,0,-0.167
10/3/2002,-0.01,-0.04,0,0.7,-0.02,0,0.53,0,0
10/4/2002,-0.02,-0.03,-0.02,0.6,0.23,0,0.57,-0.01,0.167
10/7/2002,-0.02,-0.04,-0.02,0.4,-0.22,1,0.53,-0.01,-0.167
10/8/2002,0.02,-0.01,-0.01,0.3,0.5,-1,0.53,-0.01,0.167
10/9/2002,-0.03,-0.01,-0.01,0.5,0.01,1,0.58,-0.01,0
10/10/2002,0.03,0,0.01,0.3,-0.04,-1,0.47,-0.01,0
10/11/2002,0.04,0.08,0.01,0.7,0.07,0,0.47,-0.01,0
10/14/2002,0.01,0.05,0.03,1,-0.51,0,0.53,0,-0.167
10/15/2002,0.05,0.05,0.03,1,1.03,0,0.63,0.01,0.167
10/16/2002,-0.02,0.02,0.01,1,-0.23,1,0.75,0.01,0
10/17/2002,0.02,0,0.02,0.8,0.09,0,0.8,0.02,0.167
10/18/2002,0,0.02,0,0.9,-0.31,0,0.9,0.02,0
10/21/2002,0.02,0.02,0.01,1,-0.03,-1,0.95,0.02,0
10/22/2002,-0.01,0.01,0,1,-0.11,0,0.95,0.01,0
10/23/2002,0.01,0,0.01,0.9,0.34,0,0.93,0.01,0
10/24/2002,-0.02,-0.01,-0.01,1,0,1,0.93,0.01,-0.167
10/25/2002,0.02,0,0,0.8,-0.21,-1,0.93,0,-0.167
10/28/2002,-0.01,0.01,0,0.9,-0.1,0,0.93,0,0
10/29/2002,-0.01,-0.02,0,0.9,0.51,0,0.92,0,0
10/30/2002,0.01,0,0,0.7,-0.3,0,0.87,0,0.167
10/31/2002,-0.01,0,0,0.6,0,1,0.82,0,0
11/1/2002,0.02,0.01,0.01,0.3,0.25,0,0.7,0,0.167
11/4/2002,0.01,0.03,0.01,0.6,-0.05,0,0.67,0,0.167
11/5/2002,0.01,0.02,0.01,0.9,-0.24,0,0.67,0.01,0
11/6/2002,0.01,0.02,0.01,1,0.74,-1,0.68,0.01,0
11/7/2002,-0.02,-0.01,0,1,-0.21,0,0.73,0.01,-0.167
11/8/2002,-0.01,-0.04,-0.01,0.3,-0.27,0,0.68,0.01,0
11/11/2002,-0.02,-0.03,-0.02,0,-0.12,1,0.63,0,0
11/12/2002,0.01,-0.01,-0.01,0,0.13,0,0.53,0,0
11/13/2002,0,0.01,0,0.1,0.69,0,0.4,-0.01,0.167
11/14/2002,0.02,0.02,0.01,0.2,-0.5,0,0.27,-0.01,0
11/15/2002,0.01,0.03,0.01,0.5,0.23,-1,0.18,0,0
11/18/2002,-0.01,0,0.01,0.6,-0.26,0,0.23,0,0
11/19/2002,0,-0.01,0,0.4,0.13,1,0.3,0,0
11/20/2002,0.02,0.02,0,0.4,0.12,0,0.37,0.01,-0.167
11/21/2002,0.02,0.04,0.01,0.7,0.5,-1,0.47,0.01,-0.167
11/22/2002,-0.01,0.01,0.01,1,-0.41,0,0.6,0.01,0
11/25/2002,0,-0.01,0,0.8,0.04,0,0.65,0.01,0.167
11/26/2002,-0.02,-0.02,-0.01,0.8,0.25,1,0.68,0,-0.167
11/27/2002,0.03,0.01,0,0.4,-0.11,-1,0.68,0,-0.167
11/29/2002,0,0.02,0,0.8,-0.49,0,0.75,0,0
12/2/2002,0,0,0.01,0.8,1.57,0,0.77,0,0
12/3/2002,-0.01,-0.01,0,0.8,-0.31,0,0.73,0,0
12/4/2002,0,-0.02,0,0.4,0.86,0,0.67,0,-0.167
12/5/2002,-0.01,-0.02,-0.01,0,-0.43,0,0.53,0,0
12/6/2002,0.01,0,0,0,0.36,0,0.47,0,0.167
12/9/2002,-0.03,-0.02,-0.01,0.2,-0.26,1,0.37,0,0
12/10/2002,0.01,-0.01,0,0,-0.09,-1,0.23,0,0
12/11/2002,0,0.01,-0.01,0.2,0.18,0,0.13,-0.01,0
12/12/2002,0,0,0,0.2,-0.12,0,0.1,-0.01,0.167
12/13/2002,-0.02,-0.02,-0.01,0.3,0.07,1,0.15,-0.01,0
12/16/2002,0.03,0.01,0,0,0.01,-1,0.15,-0.01,-0.167
12/17/2002,-0.01,0.02,0,0.5,-0.13,0,0.2,0,0
12/18/2002,-0.01,-0.02,0,0.3,0.1,0,0.25,0,0
12/19/2002,-0.01,-0.02,-0.01,0.1,0.1,0,0.23,0,0
12/20/2002,0.01,0.01,0,0,-0.21,0,0.2,0,-0.167
12/23/2002,0,0.01,0,0.3,-0.28,0,0.2,0,0
12/24/2002,-0.01,-0.01,0,0.3,-0.52,0,0.25,0,0
12/26/2002,0,-0.01,0,0.1,0.6,0,0.18,0,0.167
12/27/2002,-0.02,-0.02,-0.01,0.2,0.27,1,0.17,0,0.167
12/30/2002,0.01,-0.01,0,0,0.35,0,0.15,0,0.167
12/31/2002,0,0.01,0,0.3,0.14,0,0.2,0,0
1/2/2003,0.03,0.03,0.01,0.3,0.31,-1,0.2,0,0
1/3/2003,0,0.04,0.01,1,-0.28,0,0.32,0,0
1/6/2003,0.02,0.02,0.02,1,0.27,0,0.47,0.01,-0.167
1/7/2003,0,0.02,0.01,1,-0.06,0,0.6,0.01,0
1/8/2003,-0.01,-0.02,0,1,0,1,0.77,0.01,-0.167
1/9/2003,0.02,0,0,0.7,-0.1,-1,0.83,0.01,0
1/10/2003,0,0.02,0,0.9,0.09,0,0.93,0.01,0
1/13/2003,0,0,0.01,0.9,-0.16,0,0.92,0.01,0
