Date,Gains,Multi Day Gains,SMA Gains,Stoch RSI,Single Day Volume,-1,Stoch Avg,SMA Gains Avg,Buys Avg,Expon Moving Avg,Triple Expon Smoothed,Bond Gains,Bond Vol,Bond Expon Avg,Bond Triple,Trs Gains,Trs Vol,Trs Expon Avg,Trs Triple
2007-11-23,0.017,-0.004,0.001,0.1,-0.700,1,0.300,-0.003,0.167,-0.001,-0.168,-0.002,-0.696,0.001,-0.011,0.007,-0.742,-0.001,-0.028
2007-11-26,-0.022,-0.005,-0.008,0.5,1.758,1,0.300,-0.005,0.167,-0.006,0.556,0.008,10.407,0.002,0.128,-0.005,3.372,-0.002,0.127
2007-11-27,0.011,-0.011,0.002,0.2,0.372,1,0.283,-0.004,0.000,-0.002,-0.490,-0.005,-0.649,0.001,-0.040,0.006,0.271,0.000,-0.143
2007-11-28,0.032,0.044,0.007,0.7,-0.120,1,0.350,-0.001,0.167,0.006,-0.847,-0.001,0.218,0.000,-0.050,0.003,0.644,0.001,-0.274
2007-11-29,0.000,0.032,0.014,1,-0.229,-1,0.483,0.001,-0.167,0.004,-4.256,0.004,0.635,0.001,0.087,0.006,-0.672,0.002,-0.124
2007-11-30,0.010,0.010,0.014,1,0.118,-1,0.583,0.005,0.000,0.006,1.461,0.000,-0.102,0.001,0.000,0.008,0.385,0.003,-0.196
2007-12-03,-0.007,0.003,0.001,1,-0.343,1,0.733,0.005,0.000,0.003,-0.390,0.005,-0.267,0.002,0.053,-0.002,0.144,0.002,0.279
2007-12-04,-0.009,-0.015,-0.002,0.9,-0.068,1,0.800,0.006,0.000,0.000,-0.596,-0.001,0.135,0.001,-0.057,-0.007,-0.141,0.000,0.187
2007-12-05,0.017,0.008,0.000,0.7,0.253,1,0.883,0.006,0.000,0.004,1.850,-0.002,-0.166,0.000,-0.050,0.012,0.051,0.003,-0.166
2007-12-06,0.014,0.031,0.007,1,-0.097,1,0.933,0.006,0.000,0.006,0.586,-0.005,0.013,-0.001,-0.054,-0.000,10.607,0.002,2.309
2007-12-07,-0.000,0.014,0.010,1,-0.035,-1,0.933,0.005,0.000,0.005,-0.356,-0.003,0.795,-0.001,-0.101,0.002,-0.779,0.002,-0.154
2007-12-10,0.008,0.008,0.007,1,-0.168,1,0.933,0.004,0.167,0.005,0.460,-0.002,-0.376,-0.001,-0.070,-0.007,0.734,0.000,0.316
2007-12-11,-0.027,-0.020,-0.006,1,1.020,-1,0.933,0.003,0.000,-0.002,-0.637,0.007,0.149,0.000,0.087,-0.002,-0.557,-0.000,0.106
2007-12-12,0.010,-0.018,-0.003,0.6,0.288,-1,0.883,0.003,-0.167,0.001,2.260,-0.002,0.374,-0.000,-0.110,0.004,-0.609,0.001,-0.038
2007-12-13,-0.002,0.008,-0.006,0.7,-0.263,-1,0.883,0.002,-0.167,0.000,-0.511,-0.005,-0.534,-0.001,-0.058,0.003,1.173,0.001,-0.085
2007-12-14,-0.013,-0.015,-0.002,0.7,-0.330,1,0.833,-0.000,0.000,-0.003,-0.699,-0.002,3.258,-0.001,-0.261,0.013,0.720,0.004,-0.160
2007-12-17,-0.014,-0.027,-0.010,0.4,0.114,1,0.733,-0.003,0.167,-0.005,-2.591,0.004,-0.455,-0.000,0.193,0.008,-0.396,0.005,0.000
2007-12-18,0.006,-0.009,-0.007,0,0.385,1,0.567,-0.006,0.000,-0.003,-2.256,0.002,-0.502,0.000,0.080,-0.010,-0.077,0.001,0.106
2007-12-19,0.000,0.006,-0.003,0.1,-0.190,1,0.417,-0.005,0.000,-0.002,0.000,0.004,0.471,0.001,0.109,0.003,-0.559,0.002,-0.042
2007-12-20,0.006,0.006,0.004,0.1,0.080,1,0.333,-0.004,0.167,-0.000,1.571,0.000,-0.483,0.001,0.051,0.002,0.532,0.002,-0.068
2007-12-21,0.014,0.021,0.007,0.3,-0.320,1,0.267,-0.002,0.000,0.003,0.416,-0.007,63.086,-0.001,-3.111,0.002,1.168,0.002,-0.157
2007-12-24,0.007,0.022,0.009,0.5,-0.688,-1,0.233,0.000,-0.167,0.004,0.092,0.001,-0.974,-0.000,0.038,-0.007,-0.872,-0.000,0.024
2007-12-26,0.002,0.010,0.008,0.7,0.471,-1,0.283,0.003,-0.167,0.003,0.124,-0.003,0.437,-0.001,0.053,-0.004,2.593,-0.001,0.084
2007-12-27,-0.013,-0.010,-0.001,0.7,0.833,-1,0.400,0.004,-0.167,-0.000,-0.202,0.004,-0.230,0.000,-0.039,-0.006,0.912,-0.002,0.148
2007-12-28,-0.003,-0.015,-0.005,0.4,-0.054,-1,0.450,0.004,-0.167,-0.001,-0.239,0.005,-0.017,0.001,-0.040,-0.007,-0.134,-0.003,0.112
2007-12-31,-0.007,-0.010,-0.008,0.3,-0.071,1,0.483,0.002,-0.167,-0.002,-0.292,0.009,0.419,0.003,-0.058,0.006,-0.422,-0.001,-0.058
2008-01-02,-0.009,-0.016,-0.006,0.2,0.895,-1,0.467,-0.001,0.000,-0.004,-0.780,-0.000,18.383,0.002,1.202,-0.009,-0.132,-0.003,0.054
2008-01-03,-0.000,-0.009,-0.005,0,-0.389,-1,0.383,-0.003,0.000,-0.003,-2.163,0.001,-0.897,0.002,-0.056,0.002,-0.284,-0.002,-0.036
2008-01-04,-0.025,-0.025,-0.011,0,0.857,-1,0.267,-0.006,0.000,-0.008,3.453,0.001,-0.179,0.002,-0.049,-0.011,14.637,-0.004,0.591
2008-01-07,-0.001,-0.025,-0.009,0,0.011,1,0.150,-0.007,0.167,-0.006,0.784,0.000,-0.194,0.001,-0.042,0.010,-0.714,-0.001,-0.106
2008-01-08,-0.016,-0.017,-0.014,0,0.389,1,0.083,-0.009,0.167,-0.008,0.610,0.001,-0.227,0.001,-0.034,-0.001,-0.725,-0.001,0.033
2008-01-09,0.011,-0.006,-0.002,0,-0.075,-1,0.033,-0.008,0.000,-0.004,-0.351,-0.001,0.358,0.001,0.047,0.008,0.149,0.001,-0.036
2008-01-10,0.007,0.017,0.001,0.2,0.112,1,0.033,-0.007,0.167,-0.002,-0.600,-0.000,-0.604,0.001,0.018,-0.010,0.335,-0.001,0.050
2008-01-11,-0.008,-0.002,0.003,0.3,-0.204,-1,0.083,-0.005,0.000,-0.003,1.195,0.003,0.798,0.001,-0.032,0.005,-0.739,0.000,-0.012
2008-01-14,0.008,-0.000,0.002,0.2,-0.362,-1,0.117,-0.003,0.000,-0.001,-0.347,0.001,0.232,0.001,-0.040,-0.005,2.730,-0.001,0.047
2008-01-15,-0.022,-0.014,-0.007,0.4,0.408,-1,0.183,-0.003,-0.167,-0.005,0.749,0.004,0.194,0.002,-0.050,-0.001,0.200,-0.001,0.054
2008-01-16,-0.009,-0.030,-0.008,0.2,0.579,-1,0.217,-0.002,-0.167,-0.006,0.676,-0.002,-0.152,0.001,0.045,0.012,1.094,0.002,-0.107
2008-01-17,-0.026,-0.034,-0.019,0.1,0.050,-1,0.233,-0.005,0.000,-0.011,0.424,0.004,-0.242,0.002,-0.032,-0.002,-0.730,0.001,0.032
2008-01-18,-0.010,-0.036,-0.015,0,-0.124,1,0.200,-0.007,0.000,-0.010,0.261,-0.001,-0.237,0.001,0.025,0.003,0.176,0.001,-0.037
2008-01-22,-0.010,-0.020,-0.015,0,0.251,1,0.150,-0.010,0.167,-0.010,0.259,0.006,1.047,0.002,-0.051,0.002,0.654,0.002,-0.063
2008-01-23,0.024,0.014,0.001,0,0.174,-1,0.117,-0.011,0.000,-0.003,-0.241,-0.002,0.281,0.001,0.069,-0.003,-0.064,0.001,0.063
2008-01-24,0.008,0.033,0.007,0.6,-0.492,1,0.150,-0.008,0.167,-0.000,-0.162,-0.006,-0.483,-0.000,0.033,-0.008,-0.143,-0.001,0.051
2008-01-25,-0.014,-0.006,0.006,0.8,0.037,1,0.250,-0.006,0.167,-0.003,0.200,0.007,0.239,0.001,-0.040,0.003,0.190,-0.000,-0.058
2008-01-28,0.017,0.002,0.004,0.6,-0.192,-1,0.333,-0.002,0.000,0.001,-0.135,-0.004,0.020,0.000,0.042,-0.006,1.350,-0.002,0.144
2008-01-29,0.005,0.022,0.003,1,-0.225,1,0.500,0.001,0.000,0.002,-0.121,-0.001,-0.375,-0.000,0.025,-0.000,-0.364,-0.001,0.080
2008-01-30,-0.007,-0.002,0.005,1,0.982,1,0.667,0.004,0.000,0.000,0.272,0.000,0.129,-0.000,-0.028,-0.006,-0.805,-0.002,0.014
2008-01-31,0.018,0.011,0.005,0.9,0.026,-1,0.817,0.005,0.000,0.004,-0.219,0.001,-0.006,0.000,-0.029,0.008,8.440,-0.000,-0.135
2008-02-01,0.016,0.035,0.009,1,-0.398,-1,0.883,0.005,-0.167,0.007,-0.169,0.003,0.047,0.001,0.031,0.004,-0.528,0.001,-0.073
2008-02-04,-0.013,0.003,0.007,1,-0.397,-1,0.917,0.006,-0.167,0.002,0.123,-0.004,0.436,-0.000,0.043,-0.002,0.078,0.000,0.085
2008-02-05,-0.027,-0.039,-0.008,0.9,1.301,1,0.967,0.004,0.000,-0.004,0.251,0.003,-0.211,0.000,-0.032,0.011,0.321,0.003,-0.104
2008-02-06,-0.008,-0.035,-0.016,0.6,-0.126,-1,0.900,0.000,-0.167,-0.005,0.176,-0.002,0.039,-0.000,0.035,0.000,-0.396,0.002,0.000
2008-02-07,0.007,-0.001,-0.009,0.6,0.186,1,0.833,-0.002,-0.167,-0.002,-0.177,-0.006,-0.093,-0.001,0.031,0.010,0.288,0.004,-0.090
2008-02-08,-0.006,0.000,-0.002,0.6,-0.255,1,0.783,-0.003,0.000,-0.003,0.160,0.003,-0.349,-0.000,-0.019,-0.003,-0.191,0.002,0.080
2008-02-11,0.005,-0.001,0.002,0.6,-0.149,1,0.717,-0.004,0.000,-0.001,-0.118,0.002,0.063,0.000,-0.021,-0.002,-0.170,0.001,0.062
2008-02-12,0.009,0.014,0.003,0.4,0.361,-1,0.617,-0.005,0.000,0.001,-0.181,-0.002,0.209,-0.000,0.026,-0.003,-0.533,0.000,0.027
2008-02-13,0.010,0.020,0.008,0.6,-0.291,1,0.567,-0.002,0.000,0.003,-0.157,-0.005,0.093,-0.001,0.028,0.002,0.632,0.001,-0.043
2008-02-14,-0.009,0.001,0.003,0.8,0.183,1,0.600,0.001,0.000,0.000,0.221,-0.005,0.173,-0.002,0.031,-0.003,0.402,-0.000,0.063
2008-02-15,-0.000,-0.009,0.000,0.5,-0.284,1,0.583,0.002,0.000,0.000,0.129,0.002,0.111,-0.001,-0.034,0.000,-0.148,-0.000,0.000
2008-02-19,0.003,0.003,-0.002,0.5,-0.058,-1,0.567,0.002,0.000,0.001,-0.108,-0.009,2.743,-0.003,0.131,-0.002,-0.233,-0.001,0.039
2008-02-20,0.003,0.006,0.002,0.6,0.516,1,0.567,0.002,0.167,0.001,-0.183,0.001,-0.673,-0.002,-0.038,0.000,0.325,-0.000,-0.050
2008-02-21,-0.008,-0.005,-0.001,0.7,-0.086,1,0.617,0.002,0.167,-0.001,0.205,0.008,0.041,0.000,-0.041,-0.007,-0.242,-0.002,0.040
2008-02-22,0.006,-0.002,0.000,0.5,0.022,1,0.600,0.000,0.167,0.001,-0.174,-0.002,-0.145,-0.000,0.037,-0.011,1.056,-0.004,0.078
2008-02-25,0.013,0.019,0.004,0.9,-0.075,-1,0.617,0.001,0.167,0.003,-0.195,-0.005,0.031,-0.001,0.036,0.005,-0.753,-0.002,-0.018
2008-02-26,0.008,0.020,0.009,1,0.117,-1,0.700,0.002,0.000,0.004,-0.270,0.004,0.501,-0.000,-0.053,-0.007,2.180,-0.003,0.058
2008-02-27,-0.001,0.006,0.007,1,-0.207,-1,0.783,0.003,0.000,0.003,0.294,0.002,-0.183,0.000,-0.045,-0.006,0.001,-0.004,0.055
2008-02-28,-0.010,-0.011,-0.001,1,0.014,-1,0.850,0.003,-0.167,0.000,0.230,0.007,-0.338,0.002,-0.032,-0.006,0.113,-0.004,0.058
2008-02-29,-0.022,-0.032,-0.011,0.7,0.479,-1,0.850,0.001,-0.167,-0.005,0.277,0.006,0.110,0.003,-0.036,0.000,-0.007,-0.003,-0.054
2008-03-03,-0.002,-0.025,-0.011,0,-0.250,1,0.767,-0.001,0.000,-0.004,0.163,-0.002,-0.281,0.002,0.027,-0.002,-0.507,-0.003,0.028
2008-03-04,-0.004,-0.006,-0.009,0,0.491,-1,0.617,-0.003,-0.167,-0.004,0.209,-0.005,0.959,0.000,0.051,0.003,-0.457,-0.002,-0.015
2008-03-05,0.006,0.002,0.000,0,-0.042,-1,0.450,-0.004,0.000,-0.002,-0.165,-0.006,-0.309,-0.001,0.034,-0.005,0.419,-0.002,0.022
2008-03-06,-0.021,-0.015,-0.006,0.2,-0.084,-1,0.317,-0.006,0.000,-0.006,0.181,-0.001,0.181,-0.001,0.039,-0.005,0.028,-0.003,0.022
2008-03-07,-0.010,-0.031,-0.008,0,0.317,1,0.150,-0.007,0.167,-0.007,0.202,0.003,-0.239,-0.000,-0.028,0.003,1.380,-0.002,-0.051
2008-03-10,-0.013,-0.023,-0.015,0,-0.278,-1,0.033,-0.008,0.000,-0.008,0.121,0.003,-0.502,0.000,-0.015,-0.003,-0.539,-0.002,0.025
2008-03-11,0.036,0.022,0.004,0,0.449,1,0.033,-0.006,-0.167,0.002,-0.157,-0.006,0.208,-0.001,0.018,0.007,0.679,0.000,-0.040
2008-03-12,-0.009,0.026,0.005,0.6,-0.329,-1,0.133,-0.003,0.000,-0.001,0.125,0.009,-0.229,0.001,-0.013,-0.017,-0.186,-0.004,0.034
2008-03-13,0.002,-0.007,0.010,0.5,0.534,-1,0.217,-0.002,0.000,-0.000,-0.170,-0.004,2.127,0.000,0.043,-0.003,-0.006,-0.004,0.033
2008-03-14,-0.015,-0.013,-0.007,0.5,0.379,1,0.267,-0.002,0.167,-0.003,0.283,0.004,-0.421,0.001,-0.024,0.002,0.791,-0.002,-0.057
2008-03-17,-0.010,-0.025,-0.008,0.3,-0.164,-1,0.317,-0.002,-0.167,-0.005,0.184,0.003,-0.302,0.001,-0.017,-0.008,-0.235,-0.004,0.046
2008-03-18,0.042,0.031,0.006,0.3,-0.175,1,0.367,0.002,0.167,0.006,-0.128,0.001,0.030,0.001,-0.018,0.012,1.317,-0.000,-0.102
2008-03-19,-0.025,0.016,0.002,1,0.035,1,0.533,0.001,0.167,-0.001,0.153,0.001,0.679,0.001,-0.030,0.001,-0.079,0.000,-0.105
2008-03-20,0.019,-0.007,0.012,0.7,-0.291,1,0.550,0.003,0.167,0.003,-0.094,0.003,-0.465,0.002,-0.017,0.011,1.390,0.003,-0.279
2008-03-24,0.020,0.039,0.005,0.9,-0.148,-1,0.617,0.002,0.000,0.007,-0.088,-0.006,2.884,-0.000,0.066,0.015,-0.381,0.005,-0.240
2008-03-25,0.001,0.021,0.013,1,-0.077,-1,0.700,0.005,-0.167,0.006,-0.089,0.002,-0.551,0.000,-0.028,-0.022,-0.665,-0.001,0.106
2008-03-26,-0.012,-0.011,0.003,1,0.021,-1,0.817,0.007,0.000,0.002,0.100,0.001,-0.130,0.001,-0.025,-0.014,0.316,-0.004,0.126
2008-03-27,-0.003,-0.015,-0.005,0.8,0.143,1,0.900,0.005,-0.167,0.001,0.104,0.000,-0.262,0.000,-0.019,0.002,-0.642,-0.002,-0.040
2008-03-28,-0.010,-0.013,-0.008,0.8,-0.197,1,0.867,0.003,0.000,-0.002,0.076,0.001,-0.089,0.001,-0.018,0.001,0.568,-0.002,-0.065
2008-03-31,0.003,-0.006,-0.003,0.7,-0.079,1,0.867,0.001,0.000,-0.001,-0.065,0.003,0.288,0.001,-0.023,0.002,1.105,-0.001,-0.147
2008-04-01,0.035,0.039,0.009,0.6,0.527,1,0.817,0.001,0.167,0.007,-0.106,-0.010,18.216,-0.001,0.451,0.016,4.591,0.003,-0.963
2008-04-02,0.001,0.036,0.013,1,-0.171,-1,0.817,0.001,0.167,0.006,-0.098,-0.001,-0.913,-0.001,0.027,-0.010,-0.786,0.000,5.507
2008-04-03,0.002,0.003,0.013,1,-0.166,1,0.817,0.003,0.167,0.005,-0.091,-0.000,0.640,-0.001,0.043,0.004,0.648,0.001,-1.395
2008-04-04,-0.001,0.001,0.001,1,0.162,-1,0.850,0.004,0.000,0.004,0.116,0.009,0.056,0.001,-0.044,-0.010,1.649,-0.002,-9.359
2008-04-07,0.001,-0.001,0.001,1,-0.246,-1,0.883,0.006,-0.167,0.003,-0.078,-0.004,-0.642,0.000,0.016,0.007,-0.769,0.000,-0.259
2008-04-08,-0.001,-0.001,-0.000,1,-0.034,1,0.933,0.006,-0.167,0.002,0.082,0.001,-0.080,0.000,-0.015,0.000,-0.533,0.000,0.000
2008-04-09,-0.007,-0.008,-0.002,0.9,0.313,-1,0.983,0.004,-0.167,0.000,0.100,0.004,-0.192,0.001,-0.012,-0.007,0.058,-0.001,0.172
2008-04-10,0.001,-0.006,-0.002,0.7,-0.014,-1,0.933,0.002,-0.167,0.000,-0.089,-0.003,0.504,0.000,0.019,0.004,0.248,-0.000,-0.183
2008-04-11,-0.019,-0.018,-0.008,0.7,0.155,1,0.883,-0.002,0.000,-0.004,0.114,0.006,0.478,0.001,-0.027,-0.004,0.712,-0.001,0.385
2008-04-14,-0.003,-0.023,-0.007,0,-0.280,1,0.717,-0.003,0.167,-0.004,0.073,-0.003,-0.330,0.000,0.019,0.000,-0.083,-0.001,0.000
2008-04-15,0.002,-0.001,-0.007,0,0.074,1,0.550,-0.004,0.167,-0.002,-0.073,-0.003,0.317,-0.000,0.024,0.001,-0.458,-0.000,-0.138
2008-04-16,0.027,0.029,0.009,0.1,0.098,1,0.400,-0.003,0.167,0.004,-0.087,-0.005,0.847,-0.001,0.043,-0.010,0.854,-0.003,0.297
2008-04-17,0.001,0.029,0.010,0.9,-0.051,1,0.400,-0.001,0.000,0.003,-0.090,-0.001,0.393,-0.001,0.058,0.005,-0.610,-0.001,-0.089
2008-04-18,0.010,0.012,0.013,0.9,0.216,-1,0.433,0.002,0.000,0.005,-0.121,0.001,-0.361,-0.001,-0.035,0.007,5.407,0.001,-0.630
2008-04-21,0.001,0.011,0.004,1,-0.457,-1,0.483,0.004,-0.167,0.004,-0.075,0.002,-0.581,-0.000,-0.015,-0.008,-0.752,-0.001,0.422
2008-04-22,-0.004,-0.004,0.002,1,0.367,1,0.650,0.005,0.000,0.002,0.110,0.002,0.050,0.000,-0.016,-0.004,0.211,-0.002,0.359
2008-04-23,-0.002,-0.006,-0.002,0.9,0.192,1,0.800,0.006,0.000,0.001,0.119,-0.001,0.065,0.000,0.017,0.007,0.403,0.000,-0.371
2008-04-24,0.004,0.003,-0.001,0.8,0.187,1,0.917,0.004,0.000,0.002,-0.126,-0.004,0.062,-0.001,0.018,0.011,3.310,0.003,-2.540
2008-04-25,0.009,0.014,0.004,0.9,-0.168,-1,0.917,0.003,0.000,0.003,-0.120,-0.001,0.066,-0.001,0.019,0.003,-0.323,0.003,1.117
2008-04-28,0.000,0.009,0.004,1,-0.446,-1,0.933,0.002,0.000,0.003,-0.075,0.004,-0.035,0.000,-0.018,-0.001,0.433,0.002,-0.756
2008-04-29,-0.004,-0.004,0.002,1,0.188,1,0.933,0.002,0.167,0.001,0.097,-0.001,0.643,-0.000,0.030,0.004,0.692,0.002,5.243
2008-04-30,-0.006,-0.010,-0.003,0.9,0.660,1,0.917,0.001,0.000,-0.000,0.146,0.008,-0.093,0.002,-0.027,-0.007,0.580,0.000,-1.327
2008-05-01,0.021,0.015,0.004,0.6,-0.101,-1,0.867,0.002,-0.167,0.004,-0.115,0.000,0.772,0.001,0.048,0.008,-0.239,0.002,-3.087
2008-05-02,0.003,0.024,0.006,1,-0.030,1,0.900,0.003,0.000,0.004,-0.126,-0.002,-0.180,0.001,0.038,0.005,-0.149,0.003,1.259
2008-05-05,-0.005,-0.002,0.006,1,-0.347,-1,0.917,0.003,0.000,0.002,0.094,0.002,-0.450,0.001,-0.020,-0.005,-0.653,0.001,-0.193
2008-05-06,0.009,0.004,0.002,0.7,0.513,-1,0.867,0.003,0.000,0.004,-0.130,-0.004,-0.140,-0.000,0.018,-0.004,1.066,-0.000,-0.496
2008-05-07,-0.018,-0.009,-0.005,1,0.111,-1,0.867,0.002,-0.167,-0.001,0.166,0.001,1.002,0.000,-0.035,0.007,-0.274,0.001,0.714
2008-05-08,-0.003,-0.020,-0.004,0,-0.105,1,0.717,0.001,0.000,-0.002,0.127,0.005,-0.632,0.001,-0.013,0.000,-0.325,0.001,0.000
2008-05-09,-0.002,-0.004,-0.008,0,-0.144,1,0.617,-0.001,0.167,-0.002,0.097,-0.001,0.086,0.001,0.015,-0.007,-0.275,-0.001,-0.204
2008-05-12,0.011,0.009,0.002,0,-0.031,1,0.450,-0.001,0.000,0.001,-0.085,-0.001,-0.050,0.000,0.014,-0.001,0.119,-0.001,-0.287
2008-05-13,0.000,0.011,0.003,0.4,0.076,1,0.350,-0.002,0.167,0.001,-0.100,-0.005,0.553,-0.001,0.021,0.004,-0.220,0.000,0.314
2008-05-14,0.002,0.002,0.004,0.4,0.143,1,0.300,-0.001,0.167,0.001,-0.128,0.001,-0.166,-0.000,-0.017,0.001,0.638,0.000,0.391
2008-05-15,0.013,0.015,0.005,0.5,-0.082,1,0.217,0.000,0.167,0.004,-0.134,0.005,-0.241,0.001,-0.013,-0.001,-0.357,0.000,-0.181
2008-05-16,0.001,0.013,0.005,0.9,0.224,-1,0.367,0.002,-0.167,0.003,-0.190,-0.002,0.118,0.000,0.015,-0.010,0.648,-0.002,-0.363
2008-05-19,0.003,0.004,0.006,0.9,-0.189,-1,0.517,0.004,-0.167,0.003,-0.190,0.003,3.942,0.001,-0.073,0.005,-0.154,-0.001,0.483
2008-05-20,-0.008,-0.005,-0.001,1,0.078,1,0.683,0.004,-0.167,0.001,0.253,-0.000,-0.717,0.001,0.022,-0.010,0.027,-0.003,-0.334
2008-05-21,-0.017,-0.025,-0.007,0.5,0.415,-1,0.700,0.002,-0.167,-0.003,0.285,-0.000,-0.282,0.000,0.016,-0.007,-0.258,-0.004,-0.373
2008-05-22,0.000,-0.017,-0.008,0,-0.324,1,0.633,0.000,0.000,-0.003,-0.150,-0.004,3.379,-0.001,0.067,0.006,-0.407,-0.001,0.353
2008-05-23,-0.013,-0.013,-0.010,0,0.062,1,0.550,-0.003,0.000,-0.005,0.187,0.004,0.212,0.000,-0.076,-0.006,-0.247,-0.002,-0.196
2008-05-27,0.007,-0.006,-0.002,0,-0.072,1,0.400,-0.004,0.167,-0.002,-0.147,-0.006,-0.753,-0.001,0.020,0.006,0.864,-0.001,0.456
2008-05-28,0.005,0.012,-0.000,0.2,0.077,1,0.283,-0.005,0.167,-0.001,-0.185,-0.005,0.156,-0.002,0.023,0.004,-0.304,0.000,0.218
2008-05-29,0.005,0.010,0.006,0.3,-0.041,-1,0.167,-0.004,0.000,0.001,-0.218,-0.002,0.388,-0.002,0.031,0.008,1.521,0.002,0.451
2008-05-30,0.003,0.008,0.004,0.4,-0.325,-1,0.150,-0.002,0.000,0.001,-0.188,0.001,-0.196,-0.001,-0.024,-0.001,-0.316,0.001,-0.213
2008-06-02,-0.010,-0.008,-0.001,0.5,0.543,-1,0.233,-0.000,-0.167,-0.001,0.356,0.005,0.958,0.000,-0.049,-0.001,-0.583,0.001,-0.113
2008-06-03,-0.006,-0.016,-0.004,0.2,0.502,1,0.267,0.001,0.000,-0.002,0.395,0.004,-0.658,0.001,-0.018,0.005,2.046,0.002,0.386
2008-06-04,-0.001,-0.006,-0.006,0.1,-0.093,-1,0.283,-0.000,-0.167,-0.002,0.257,-0.005,0.435,-0.000,0.026,0.003,-0.164,0.002,0.233
2008-06-05,0.020,0.019,0.004,0.1,-0.036,1,0.267,0.001,-0.167,0.003,-0.197,-0.005,-0.403,-0.001,0.015,-0.005,1.251,0.000,-0.425
2008-06-06,-0.032,-0.013,-0.004,0.5,0.616,-1,0.300,-0.001,0.000,-0.005,0.396,0.005,0.729,0.000,-0.026,-0.011,-0.513,-0.002,-0.360
2008-06-09,0.002,-0.030,-0.003,0,-0.406,-1,0.233,-0.002,0.000,-0.003,-0.169,-0.008,-0.319,-0.002,0.018,0.008,-0.490,0.000,0.287
2008-06-10,-0.005,-0.003,-0.012,0.1,0.140,1,0.167,-0.004,0.167,-0.004,0.231,-0.006,0.014,-0.003,0.018,0.011,1.247,0.003,0.500
2008-06-11,-0.015,-0.020,-0.006,0,0.091,1,0.133,-0.005,0.000,-0.006,0.205,0.006,-0.118,-0.001,-0.015,-0.007,-0.225,0.000,-0.259
2008-06-12,0.004,-0.011,-0.005,0,-0.110,1,0.117,-0.004,0.000,-0.004,-0.151,-0.011,0.287,-0.003,0.020,0.008,0.449,0.002,0.506
2008-06-13,0.013,0.017,0.001,0.1,-0.032,-1,0.117,-0.005,0.000,-0.000,-0.173,0.001,-0.097,-0.002,-0.018,0.001,0.309,0.002,0.440
2008-06-16,0.001,0.013,0.006,0.4,-0.241,-1,0.100,-0.003,0.000,0.000,-0.159,0.001,0.272,-0.001,-0.023,-0.004,-0.490,0.001,-0.156
2008-06-17,-0.005,-0.004,0.003,0.4,0.032,1,0.167,-0.002,0.000,-0.001,0.194,0.003,0.183,-0.000,-0.028,-0.002,-0.512,0.000,-0.090
2008-06-18,-0.010,-0.015,-0.005,0.3,0.387,-1,0.200,-0.001,-0.167,-0.003,0.226,0.003,-0.448,0.000,-0.016,-0.001,0.390,-0.000,-0.138
2008-06-19,0.001,-0.008,-0.005,0.2,0.144,-1,0.233,-0.001,-0.167,-0.002,-0.211,-0.003,0.182,-0.000,0.019,0.001,-0.226,0.000,0.123
2008-06-20,-0.016,-0.015,-0.008,0.2,-0.049,-1,0.267,-0.001,0.000,-0.005,0.254,0.002,0.121,0.000,-0.021,-0.007,0.171,-0.002,-0.129
2008-06-23,-0.001,-0.017,-0.005,0,-0.429,1,0.250,-0.002,0.167,-0.004,0.116,-0.003,-0.320,-0.001,0.015,0.006,0.081,0.000,0.160
2008-06-24,-0.002,-0.003,-0.006,0,0.619,-1,0.183,-0.004,0.000,-0.004,0.168,0.004,0.957,0.000,-0.028,-0.003,1.032,-0.001,-0.280
2008-06-25,0.005,0.003,0.001,0,0.077,-1,0.117,-0.005,0.000,-0.002,-0.155,0.000,-0.439,0.000,-0.016,-0.005,-0.363,-0.002,-0.247
2008-06-26,-0.027,-0.023,-0.008,0.2,0.034,1,0.100,-0.005,0.167,-0.007,0.189,0.000,-0.077,0.000,0.000,-0.006,0.539,-0.003,-0.505
2008-06-27,-0.005,-0.032,-0.009,0,0.019,1,0.067,-0.006,0.167,-0.007,0.162,0.003,0.227,0.001,-0.019,-0.003,-0.411,-0.003,-0.602
2008-06-30,0.004,-0.002,-0.009,0,-0.147,-1,0.033,-0.006,0.000,-0.004,-0.119,0.003,0.467,0.001,-0.028,0.002,-0.192,-0.002,1.224
2008-07-01,0.003,0.007,0.001,0.1,0.501,1,0.050,-0.005,-0.167,-0.003,-0.203,-0.001,0.413,0.001,0.041,-0.001,-0.078,-0.001,-0.507
2008-07-02,-0.017,-0.014,-0.003,0.2,-0.259,-1,0.083,-0.004,0.000,-0.006,0.189,-0.003,-0.537,-0.000,0.018,-0.005,-0.403,-0.002,-0.614
2008-07-03,0.001,-0.016,-0.004,0,-0.169,1,0.083,-0.005,0.167,-0.004,-0.132,0.001,1.559,0.000,-0.046,0.010,0.297,0.000,2.067
2008-07-07,-0.010,-0.009,-0.009,0,0.556,-1,0.050,-0.006,-0.167,-0.006,0.236,0.001,-0.285,0.000,-0.034,-0.001,0.734,0.000,-1.168
2008-07-08,0.018,0.007,0.003,0,0.010,1,0.050,-0.003,-0.167,-0.000,-0.193,0.006,-0.574,0.002,-0.015,0.004,-0.399,0.001,-4.173
